2014-10-1,52.08609020477161
2014-10-2,48.44333032981376
2014-10-3,44.2189737984736
2014-10-6,50.9419936441991
2014-10-7,50.02746402905905
2014-10-8,48.971374896209454
2014-10-9,49.67543431810918
2014-10-10,59.81901717704022
2014-10-14,45.8911149254418
2014-10-15,82.75813239545096
2014-10-16,53.1077239998267
2014-10-17,49.235397179436404
2014-10-20,48.82981537852902
2014-10-21,51.69960515605635
2014-10-22,56.22243930835975
2014-10-23,56.92649873025948
2014-10-24,66.3315668295254
2014-10-27,49.88590451134951
2014-10-28,53.05417190986918
2014-10-29,52.22764972245204
2014-10-30,52.22764972245204
2014-10-31,52.93170914435177
2014-11-4,47.64735840098001
2014-11-5,50.58605885403813
2014-11-6,47.76982116646832
2014-11-7,59.90311952555203
2014-11-10,45.62318756303284
2014-11-11,51.34367036589538
2014-11-12,51.607692649093224
2014-11-13,47.50579888327047
2014-11-14,50.76207370951306
2014-11-17,52.0821851255605
2014-11-18,50.49805142628611
2014-11-19,77.79135602523456
2014-11-20,55.426467379526
2014-11-21,64.47950576784206
2014-11-25,54.63440052990336
2014-11-26,56.57056394009851
2014-11-27,50.99164065494551
2014-11-28,50.81562579947058
