2014-10-1,53.586069227487314
2014-10-2,48.25063873510226
2014-10-3,44.04808487344417
2014-10-6,50.72103085636627
2014-10-7,49.82659643323859
2014-10-8,48.77595796782407
2014-10-9,49.47638361141435
2014-10-10,60.3336543890473
2014-10-14,45.711595777014736
2014-10-15,82.52356496555149
2014-10-16,52.89095862401882
2014-10-17,49.03861758415587
2014-10-20,48.619753925537225
2014-10-21,51.49010733680916
2014-10-22,55.974223183467984
2014-10-23,56.67464882705826
2014-10-24,66.12185291235801
2014-10-27,49.67039239095175
2014-10-28,53.51304646729841
2014-10-29,52.01542656950187
2014-10-30,52.01542656950187
2014-10-31,52.71585221312125
2014-11-4,47.45183426715084
2014-11-5,50.35999241567333
2014-11-6,47.558289841224905
2014-11-7,60.41038197558373
2014-11-10,45.43811054175603
2014-11-11,51.12906889608712
2014-11-12,51.391728512448026
2014-11-13,47.295630224864
2014-11-14,50.5350988265709
2014-11-17,51.84839690834633
2014-11-18,50.272439210209996
2014-11-19,77.59085747273639
2014-11-20,55.17541871548747
2014-11-21,64.27240997896297
2014-11-25,54.38743986643385
2014-11-26,56.313610386365326
2014-11-27,50.77885607429198
2014-11-28,50.60374966339441
