2014-10-1,7.773036763363052
2014-10-2,45.31053377312492
2014-10-3,43.733907635876676
2014-10-6,-9.45139560138341
2014-10-7,50.9235334318073
2014-10-8,49.61632874162751
2014-10-9,46.8356059116777
2014-10-10,46.698016834125156
2014-10-14,45.16308072383981
2014-10-15,33.221491343778325
2014-10-16,54.73621377811651
2014-10-17,49.30256224272307
2014-10-20,21.918866706837434
2014-10-21,-9.724776583898347
2014-10-22,-2.91537215054268
2014-10-23,-2.043902357108891
2014-10-24,72.1096109917562
2014-10-27,23.226071397017222
2014-10-28,65.98280972949578
2014-10-29,53.00630886486033
2014-10-30,53.64687653630972
2014-10-31,50.86615370635991
2014-11-4,49.51296154988813
2014-11-5,50.70936632459052
2014-11-6,47.22348715082626
2014-11-7,77.07096831584931
2014-11-10,46.36691822228022
2014-11-11,50.43598534207558
2014-11-12,50.76278651462053
2014-11-13,49.908310930244625
2014-11-14,53.93885872492683
2014-11-17,27.480053172504995
2014-11-18,53.612057552381884
2014-11-19,89.47554006418795
2014-11-20,56.70072115454241
2014-11-21,71.35264145495603
2014-11-25,-3.3455405148270074
2014-11-26,-0.9489985828404315
2014-11-27,53.011875397322
2014-11-28,49.78238299698569
