2014-10-1,42.48436183985905
2014-10-2,42.48436183985905
2014-10-3,42.48436183985905
2014-10-6,42.48436183985905
2014-10-7,42.48436183985905
2014-10-8,42.48436183985905
2014-10-9,42.48436183985905
2014-10-10,42.48436183985905
2014-10-14,42.48436183985905
2014-10-15,42.48436183985905
2014-10-16,42.48436183985905
2014-10-17,42.48436183985905
2014-10-20,42.48436183985905
2014-10-21,42.48436183985905
2014-10-22,42.48436183985905
2014-10-23,42.48436183985905
2014-10-24,42.48436183985905
2014-10-27,42.48436183985905
2014-10-28,42.48436183985905
2014-10-29,42.48436183985905
2014-10-30,42.48436183985905
2014-10-31,42.48436183985905
2014-11-4,35.07431756146252
2014-11-5,35.07431756146252
2014-11-6,35.07431756146252
2014-11-7,35.07431756146252
2014-11-10,35.07431756146252
2014-11-11,35.07431756146252
2014-11-12,35.07431756146252
2014-11-13,35.07431756146252
2014-11-14,35.07431756146252
2014-11-17,35.07431756146252
2014-11-18,35.07431756146252
2014-11-19,35.07431756146252
2014-11-20,35.07431756146252
2014-11-21,35.07431756146252
2014-11-25,35.07431756146252
2014-11-26,35.07431756146252
2014-11-27,35.07431756146252
2014-11-28,35.07431756146252
