2014-10-1,88.68036438715741
2014-10-2,88.0206054750519
2014-10-3,86.70108765084088
2014-10-6,86.04132873873536
2014-10-7,89.99988221136843
2014-10-8,88.68036438715741
2014-10-9,90.65964112347395
2014-10-10,86.6231884057971
2014-10-14,87.09694299810418
2014-10-15,92.63891785979048
2014-10-16,86.04132873873536
2014-10-17,88.0206054750519
2014-10-20,89.47207508168403
2014-10-21,87.36084656294639
2014-10-22,88.0206054750519
2014-10-23,89.73597864652623
2014-10-24,86.6231884057971
2014-10-27,86.96499121568309
2014-10-28,89.34012329926293
2014-10-29,89.99988221136843
2014-10-30,89.47207508168403
2014-10-31,90.79159290589504
2014-11-4,91.31940003557946
2014-11-5,89.34012329926293
2014-11-6,87.36084656294639
2014-11-7,86.6231884057971
2014-11-10,87.62475012778859
2014-11-11,89.47207508168403
2014-11-12,88.4164608223152
2014-11-13,85.51352160905095
2014-11-14,89.60402686410512
2014-11-17,90.39573755863174
2014-11-18,87.22889478052528
2014-11-19,89.99988221136843
2014-11-20,88.81231616957851
2014-11-21,86.6231884057971
2014-11-25,93.9584356840015
2014-11-26,88.0206054750519
2014-11-27,88.68036438715741
2014-11-28,88.152557257473
